s20800, 0.0, 0.0, 0.0, 0.0, 56707.027, 0.0, 191252.67, 0.0, 10682414.0, 2705630.2, 0.0, 789118.5, 4200438.5, 0.0, 413913.12, 0.0, 219735.05, 0.0
s30900, 0.0, 0.0, 0.0, 0.0, 224295.12, 0.0, 1174.0402, 0.0, 5142.0527, 0.0, 0.0, 4012829.5, 50974776.0, 0.0, 1015173.6, 0.0, 927749.75, 0.0
s30923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 472527.44, 2408337.5, 0.0, 681025.6, 0.0, 173717.34, 0.0
s31000, 0.0, 0.0, 0.0, 0.0, 2327620.0, 0.0, 56058.777, 0.0, 170277.6, 125576.6, 0.0, 47936052.0, 92661840.0, 0.0, 13215419.0, 0.0, 1114442.0, 0.0
s31023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 686128.94, 493459.78, 0.0, 58529.473, 0.0, 0.0, 0.0
s31046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 449612.22, 0.0, 26382.234, 0.0, 0.0, 0.0
s41100, 0.0, 0.0, 0.0, 0.0, 379328.53, 0.0, 662897.25, 0.0, 1520498.0, 21673276.0, 0.0, 8039368.5, 170905470.0, 0.0, 9109373.0, 0.0, 1239756.4, 0.0
s41200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32063.742, 0.0, 72033.445, 1070129.6, 0.0, 395091.12, 6216582.5, 0.0, 516744.5, 0.0, 51177.758, 0.0
s41300, 0.0, 0.0, 0.0, 0.0, 2405.2012, 0.0, 81675.45, 0.0, 129740.08, 2719604.5, 0.0, 812958.75, 61344636.0, 0.0, 1245473.8, 0.0, 291456.8, 0.0
s41400, 0.0, 0.0, 0.0, 0.0, 238065.22, 0.0, 909030.7, 0.0, 1857896.8, 21374998.0, 0.0, 8392940.0, 176189020.0, 0.0, 8978504.0, 0.0, 1050947.9, 0.0
s41403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8404.6, 93193.53, 0.0, 26334.416, 1144625.2, 0.0, 156987.78, 0.0, 23899.322, 0.0
s41408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11863.916, 0.0, 30216.951, 382451.84, 0.0, 150738.1, 10158528.0, 0.0, 188230.06, 0.0, 22125.004, 0.0
s41422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9910.895, 0.0, 22566.324, 418280.34, 0.0, 190202.14, 6985303.0, 0.0, 212054.7, 0.0, 18365.78, 0.0
s41436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21712.518, 0.0, 62473.1, 1225711.2, 0.0, 460465.53, 13581431.0, 0.0, 553118.94, 0.0, 46036.105, 0.0
s41441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 225115.7, 0.0, 370663.16, 4320188.5, 0.0, 1650476.1, 23007268.0, 0.0, 1730162.0, 0.0, 185580.14, 0.0
s41500, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 297168.0, 0.0, 566015.75, 9994077.0, 0.0, 3743964.2, 107242504.0, 0.0, 4639713.0, 0.0, 888654.75, 0.0
s41516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8860.1, 0.0, 9272.197, 116875.06, 0.0, 49192.188, 1790100.0, 0.0, 47098.906, 0.0, 4425.558, 0.0
s41539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34442.324, 0.0, 13355.488, 3752692.2, 0.0, 31157.77, 0.0, 0.0, 0.0
s41626, 0.0, 0.0, 0.0, 0.0, 91618.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 488073.22, 11503533.0, 0.0, 45489.316, 0.0, 9107.685, 0.0
s51600, 0.0, 0.0, 0.0, 0.0, 9554503.0, 0.0, 34244.797, 0.0, 58029.46, 875475.44, 0.0, 7005751.5, 43488724.0, 0.0, 2477779.5, 0.0, 805358.0, 0.0
s51610, 0.0, 0.0, 0.0, 0.0, 826273.75, 0.0, 3094.7053, 0.0, 0.0, 0.0, 0.0, 622742.5, 8300077.0, 0.0, 134980.27, 0.0, 2760.8325, 0.0
s51624, 0.0, 0.0, 0.0, 0.0, 269381.97, 0.0, 0.0, 0.0, 97.78328, 1760.099, 0.0, 204138.69, 2222171.2, 0.0, 40155.332, 0.0, 61.582367, 0.0
s51625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
s51627, 0.0, 0.0, 0.0, 0.0, 135419.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52873.7, 8606692.0, 0.0, 54539.582, 0.0, 62298.61, 0.0
s51700, 0.0, 0.0, 0.0, 0.0, 5040992.0, 0.0, 28576.2, 0.0, 181.25008, 10627.248, 0.0, 3784668.2, 22655672.0, 0.0, 915315.44, 0.0, 309509.53, 0.0
s51719, 0.0, 0.0, 0.0, 0.0, 3044009.2, 0.0, 10500.354, 0.0, 0.0, 5308.481, 0.0, 1715751.2, 4228591.0, 0.0, 546285.2, 0.0, 54846.504, 0.0
s51724, 0.0, 0.0, 0.0, 0.0, 930690.44, 0.0, 2864.045, 0.0, 0.0, 1052.0981, 0.0, 883502.06, 11906675.0, 0.0, 189444.4, 0.0, 86938.875, 0.0
s51727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32826.633, 452797.44, 0.0, 10317.917, 0.0, 0.0, 0.0
s51800, 0.0, 0.0, 0.0, 0.0, 12952512.0, 0.0, 24823.793, 0.0, 0.0, 15942.744, 0.0, 9730556.0, 67905700.0, 0.0, 1788868.9, 0.0, 692952.5, 0.0
s51817, 0.0, 0.0, 0.0, 0.0, 6855167.0, 0.0, 30381.88, 0.0, 12.371299, 3997.6917, 0.0, 4823830.5, 26904730.0, 0.0, 961531.6, 0.0, 310542.97, 0.0
s51821, 0.0, 0.0, 0.0, 0.0, 321347.6, 0.0, 5176.6113, 0.0, 0.0, 1901.6123, 0.0, 464873.8, 6552767.5, 0.0, 125908.45, 0.0, 15167.532, 0.0
s51832, 0.0, 0.0, 0.0, 0.0, 1582633.4, 0.0, 9178.921, 0.0, 0.0, 1506.4026, 0.0, 1371550.8, 8993275.0, 0.0, 268382.72, 0.0, 63782.816, 0.0
s51849, 2360.235, 0.0, 0.0, 0.0, 57002.01, 0.0, 3826.162, 0.0, 78.084946, 1405.5289, 0.0, 79030.61, 599951.56, 0.0, 13508.695, 0.0, 54702.55, 0.0
s51900, 13411.611, 0.0, 0.0, 0.0, 9479332.0, 0.0, 53804.062, 0.0, 31.32835, 63148.984, 0.0, 8187432.0, 33402216.0, 0.0, 2219272.5, 0.0, 377344.3, 0.0
s51915, 0.0, 0.0, 0.0, 0.0, 1471739.5, 0.0, 15784.551, 0.0, 207.40767, 6826.3555, 0.0, 1454837.9, 10962018.0, 0.0, 500930.12, 0.0, 99652.74, 0.0
s51933, 8123.8984, 0.0, 0.0, 0.0, 504179.97, 0.0, 17360.848, 0.0, 354.303, 9570.269, 0.0, 542609.0, 2413624.0, 0.0, 171262.5, 0.0, 12038.075, 0.0
s52000, 0.0, 0.0, 0.0, 0.0, 5820602.5, 0.0, 13341.457, 0.0, 89.92318, 5957.8135, 0.0, 4114869.2, 20928110.0, 0.0, 737834.56, 0.0, 286257.0, 0.0
s52004, 0.0, 0.0, 0.0, 0.0, 62847.67, 0.0, 5588.8433, 0.0, 0.0, 0.0, 0.0, 282719.47, 5020753.5, 0.0, 68015.56, 0.0, 47364.586, 0.0
s52017, 0.0, 0.0, 0.0, 0.0, 1373066.6, 0.0, 0.0, 0.0, 0.0, 641.5139, 0.0, 875071.2, 10364370.0, 0.0, 160417.83, 0.0, 60209.895, 0.0
s52021, 0.0, 0.0, 0.0, 0.0, 4606058.0, 0.0, 23221.27, 0.0, 0.0, 7084.404, 0.0, 4391047.5, 38648772.0, 0.0, 1058639.9, 0.0, 340247.94, 0.0
s52035, 0.0, 0.0, 0.0, 0.0, 876521.94, 0.0, 168.73709, 0.0, 0.0, 2868.1736, 0.0, 755226.6, 4942688.0, 0.0, 194686.98, 0.0, 38624.74, 0.0
s52100, 1057460.0, 0.0, 0.0, 0.0, 25840150.0, 0.0, 644190.7, 0.0, 10690.295, 225239.84, 0.0, 18599230.0, 51778176.0, 0.0, 5517500.0, 0.0, 883058.44, 0.0
s52101, 0.0, 0.0, 0.0, 0.0, 704356.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 425838.84, 3121750.2, 0.0, 199653.66, 0.0, 21728.195, 0.0
s52104, 0.0, 0.0, 0.0, 0.0, 395251.4, 0.0, 7169.294, 0.0, 146.31213, 3689.6577, 0.0, 869172.94, 7882083.5, 0.0, 168310.14, 0.0, 108190.055, 0.0
s52121, 102192.32, 0.0, 0.0, 0.0, 851980.5, 0.0, 44025.574, 0.0, 866.8618, 16419.123, 0.0, 718317.2, 5285442.5, 0.0, 141924.02, 0.0, 27457.445, 0.0
s52135, 0.0, 0.0, 0.0, 0.0, 705169.25, 0.0, 9811.338, 0.0, 0.0, 2720.059, 0.0, 778582.0, 3889623.5, 0.0, 148119.44, 0.0, 11870.5205, 0.0
s52145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 353807.16, 509494.84, 0.0, 0.0, 0.0, 33444.316, 0.0
s52200, 0.0, 0.0, 0.0, 0.0, 3592036.0, 0.0, 7834.322, 0.0, 0.0, 292.48862, 0.0, 2719518.5, 26614418.0, 0.0, 587271.06, 0.0, 184797.0, 0.0
s52221, 0.0, 0.0, 0.0, 0.0, 5124246.5, 0.0, 25274.986, 0.0, 0.0, 9475.23, 0.0, 5449122.5, 55550856.0, 0.0, 1214958.6, 0.0, 317065.16, 0.0
s52249, 0.0, 0.0, 0.0, 0.0, 425663.56, 0.0, 0.0, 0.0, 105.34373, 1896.1871, 0.0, 302371.56, 16228413.0, 0.0, 192422.23, 0.0, 49664.797, 0.0
s52300, 0.0, 0.0, 0.0, 0.0, 25711870.0, 0.0, 83103.78, 0.0, 144.15244, 20507.273, 0.0, 17504090.0, 47488576.0, 0.0, 3890205.0, 0.0, 879578.56, 0.0
s52301, 0.0, 0.0, 0.0, 0.0, 945303.4, 0.0, 13951.51, 0.0, 0.0, 3770.0781, 0.0, 1137582.0, 6345097.5, 0.0, 239554.55, 0.0, 63579.1, 0.0
s52304, 0.0, 0.0, 0.0, 0.0, 2127504.5, 0.0, 28571.44, 0.0, 0.0, 5773.151, 0.0, 1979992.6, 8554906.0, 0.0, 432047.75, 0.0, 20318.379, 0.0
s52309, 0.0, 0.0, 0.0, 0.0, 563771.6, 0.0, 0.0, 0.0, 0.0, 1360.2228, 0.0, 995469.25, 17081438.0, 0.0, 147176.3, 0.0, 100158.695, 0.0
s52319, 0.0, 0.0, 0.0, 0.0, 525699.94, 0.0, 11289.914, 0.0, 0.0, 2170.4478, 0.0, 747482.75, 2903841.8, 0.0, 209459.42, 0.0, 8658.867, 0.0
s52400, 0.0, 0.0, 0.0, 0.0, 25308206.0, 0.0, 97535.164, 0.0, 584.37506, 38878.004, 0.0, 17392000.0, 39628884.0, 0.0, 3785110.2, 0.0, 1142233.2, 0.0
s52401, 0.0, 0.0, 0.0, 0.0, 1260191.5, 0.0, 8175.1514, 0.0, 64.39101, 1159.0382, 0.0, 915022.56, 2913943.5, 0.0, 265062.56, 0.0, 122946.1, 0.0
s52420, 0.0, 0.0, 0.0, 0.0, 616990.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 268786.28, 804529.1, 0.0, 165088.06, 0.0, 47401.883, 0.0
s52448, 0.0, 0.0, 0.0, 0.0, 1531394.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1314818.4, 3249998.0, 0.0, 361289.22, 0.0, 110956.33, 0.0
s52500, 22999.637, 0.0, 0.0, 0.0, 14416425.0, 0.0, 107180.41, 0.0, 888.9069, 42026.277, 0.0, 11162496.0, 32799204.0, 0.0, 2969221.8, 0.0, 640748.0, 0.0
s52520, 0.0, 0.0, 0.0, 0.0, 1838371.9, 0.0, 0.0, 0.0, 0.0, 1133.8213, 0.0, 1871191.5, 4629245.0, 0.0, 607732.25, 0.0, 70354.04, 0.0
s52531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 419720.5, 0.0, 64283.26, 0.0, 104662.914, 0.0
s52545, 0.0, 0.0, 0.0, 0.0, 222018.17, 0.0, 2719.299, 0.0, 0.0, 998.92615, 0.0, 92950.07, 2609177.0, 0.0, 100522.8, 0.0, 7014.7627, 0.0
s52600, 0.0, 0.0, 0.0, 0.0, 16609024.0, 0.0, 38632.23, 0.0, 46.26547, 9199.096, 0.0, 10970713.0, 60077356.0, 0.0, 2528660.0, 0.0, 621063.9, 0.0
s52615, 0.0, 0.0, 0.0, 0.0, 98217.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 199594.78, 9611213.0, 0.0, 32049.857, 0.0, 18120.332, 0.0
s52617, 0.0, 0.0, 0.0, 0.0, 1977798.1, 0.0, 12649.491, 0.0, 0.0, 3035.5288, 0.0, 1596438.9, 1418866.8, 0.0, 266644.25, 0.0, 82231.805, 0.0
s52632, 0.0, 0.0, 0.0, 0.0, 534178.06, 0.0, 6309.715, 0.0, 0.0, 0.0, 0.0, 484925.66, 7875804.0, 0.0, 80824.01, 0.0, 13332.036, 0.0
s52635, 0.0, 0.0, 0.0, 0.0, 11605243.0, 0.0, 19402.615, 0.0, 52.594067, 8220.061, 0.0, 8204653.0, 28776812.0, 0.0, 1431299.1, 0.0, 604708.94, 0.0
s52649, 0.0, 0.0, 0.0, 0.0, 94736.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75859.35, 0.0, 22451.201, 0.0, 0.0, 0.0
s52700, 0.0, 0.0, 0.0, 0.0, 12441527.0, 0.0, 49322.535, 0.0, 79.570786, 12990.104, 0.0, 8976366.0, 38592110.0, 0.0, 1749609.9, 0.0, 368522.0, 0.0
s52709, 0.0, 0.0, 0.0, 0.0, 17150940.0, 0.0, 75736.05, 0.0, 62.199036, 14785.734, 0.0, 12124910.0, 69080570.0, 0.0, 2785778.0, 0.0, 720167.9, 0.0
s52714, 0.0, 0.0, 0.0, 0.0, 110827.055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 312071.3, 3153999.0, 0.0, 99397.0, 0.0, 12046.178, 0.0
s52724, 0.0, 0.0, 0.0, 0.0, 1761990.4, 0.0, 16951.084, 0.0, 0.0, 2607.0476, 0.0, 2070859.2, 29581228.0, 0.0, 327304.8, 0.0, 104428.266, 0.0
s52727, 0.0, 0.0, 0.0, 0.0, 298575.78, 0.0, 8758.985, 0.0, 0.0, 559.59784, 0.0, 438745.1, 22914416.0, 0.0, 174942.14, 0.0, 76144.0, 0.0
s52800, 143.86496, 0.0, 0.0, 0.0, 1926502.6, 0.0, 8406.041, 0.0, 23.335287, 2900.1196, 0.0, 2363482.8, 14179109.0, 0.0, 374723.72, 0.0, 276901.34, 0.0
s52815, 0.0, 0.0, 0.0, 0.0, 136108.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 530549.1, 2487512.8, 0.0, 26795.777, 0.0, 81872.57, 0.0
s62900, 0.0, 0.0, 0.0, 0.0, 2166.3066, 0.0, 2210.5771, 0.0, 2352.4595, 3394242.0, 0.0, 1517040.0, 7731796.0, 0.0, 923667.44, 0.0, 183865.5, 0.0
s62907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 866221.2, 0.0, 407741.5, 364467.75, 0.0, 195188.45, 0.0, 22597.775, 0.0
s62930, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3885.7957, 0.0, 11735.597, 1769585.9, 0.0, 888377.4, 1713621.6, 0.0, 456209.38, 0.0, 358449.03, 0.0
s62944, 0.0, 0.0, 0.0, 0.0, 25159.56, 0.0, 6029.5356, 0.0, 11117.089, 11863013.0, 0.0, 4989883.5, 19729410.0, 0.0, 3227867.0, 0.0, 827352.7, 0.0
s63000, 0.0, 0.0, 0.0, 0.0, 47657.426, 0.0, 11480.63, 0.0, 23910.545, 31151714.0, 0.0, 13752609.0, 20156298.0, 0.0, 8324566.5, 0.0, 2739402.0, 0.0
s63023, 0.0, 0.0, 0.0, 0.0, 48081.82, 0.0, 15297.192, 0.0, 27794.182, 21960540.0, 0.0, 9616205.0, 21029498.0, 0.0, 6185690.5, 0.0, 2349844.2, 0.0
s63038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4677899.5, 0.0, 2020150.8, 4669492.5, 0.0, 948970.2, 0.0, 199027.05, 0.0
s63044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8141.855, 40866.395, 0.0, 19048.05, 0.0, 2576.8079, 0.0
s63100, 0.0, 0.0, 0.0, 0.0, 1.2376906, 0.0, 0.38677827, 0.0, 995.44977, 1989128.0, 0.0, 860078.7, 3267784.2, 0.0, 762343.9, 0.0, 518388.9, 0.0
s63123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 208.54602, 357399.78, 0.0, 161952.61, 58391.89, 0.0, 95057.21, 0.0, 7055.2715, 0.0
s63144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70793.22, 0.0, 47378.98, 495516.38, 0.0, 54472.38, 0.0, 6516.968, 0.0
s63200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1819138.5, 0.0, 871189.0, 350226.66, 0.0, 548521.1, 0.0, 49639.953, 0.0
s63244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 185021.55, 0.0, 103655.15, 45734.863, 0.0, 90957.016, 0.0, 20461.309, 0.0
s63349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 381861.28, 0.0, 0.0, 0.0, 16812.625, 0.0
s73300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6313.701, 3386247.2, 0.0, 8799557.0, 14707635.0, 0.0, 1154191.6, 0.0, 719189.2, 0.0
s73312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 990145.06, 0.0, 3040329.2, 7393818.5, 0.0, 379004.12, 0.0, 403964.6, 0.0
s73333, 5198.728, 0.0, 0.0, 0.0, 3791.894, 0.0, 4901.099, 0.0, 6775.05, 743780.25, 0.0, 3358529.2, 20404994.0, 0.0, 457324.22, 0.0, 256460.3, 0.0
s73400, 0.0, 0.0, 0.0, 0.0, 80826.4, 0.0, 6399.04, 0.0, 68023.22, 8373243.5, 0.0, 24752406.0, 46054680.0, 0.0, 3393961.0, 0.0, 2126825.8, 0.0
s73443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6968.4604, 313956.97, 0.0, 819094.1, 1871331.5, 0.0, 129413.99, 0.0, 106143.21, 0.0
s73444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1141.4857, 86956.59, 0.0, 203568.89, 261928.0, 0.0, 24906.81, 0.0, 14011.116, 0.0
s73447, 0.0, 0.0, 0.0, 0.0, 46110.723, 0.0, 83.90117, 0.0, 6952.595, 664771.6, 0.0, 2308438.8, 7381098.5, 0.0, 320203.06, 0.0, 243531.66, 0.0
s73500, 0.0, 0.0, 0.0, 0.0, 14665.175, 0.0, 247.70338, 0.0, 23120.92, 2475551.5, 0.0, 8319113.5, 19032288.0, 0.0, 1059747.2, 0.0, 772476.9, 0.0
s73512, 0.0, 0.0, 0.0, 0.0, 14002.8, 0.0, 3053.6628, 0.0, 13864.7295, 2586936.2, 0.0, 7981235.0, 26274152.0, 0.0, 1074390.2, 0.0, 649073.56, 0.0
s73533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11762.78, 1325054.0, 0.0, 4783088.5, 22721296.0, 0.0, 677211.25, 0.0, 332296.38, 0.0
s73549, 18604.639, 0.0, 0.0, 0.0, 40.324986, 0.0, 7.8345685, 0.0, 10.830139, 72.124115, 0.0, 154102.1, 822117.44, 0.0, 33.642555, 0.0, 31359.533, 0.0
s83600, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16338528.0, 0.0, 937628.2, 0.0, 159999.27, 0.0
s83700, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7688.5957, 0.0, 8046.2046, 236655.08, 0.0, 270338.38, 204220800.0, 0.0, 9156538.0, 0.0, 1649902.2, 0.0
s83703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19827.398, 0.0, 20749.602, 190646.3, 0.0, 180007.97, 59753236.0, 0.0, 2570605.8, 0.0, 551631.1, 0.0
s83706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17131.389, 2978531.8, 0.0, 370359.72, 0.0, 13493.995, 0.0
s83716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15476.833, 42685504.0, 0.0, 534502.0, 0.0, 239081.75, 0.0
s83734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3587345.2, 0.0, 66234.18, 0.0, 3923.5608, 0.0
s83800, 0.0, 0.0, 0.0, 0.0, 179428.69, 0.0, 538.3802, 0.0, 12843.809, 75479.03, 0.0, 91193.82, 54084030.0, 0.0, 4860115.5, 0.0, 1342651.6, 0.0
s83811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 159066.64, 41236924.0, 0.0, 6521419.5, 0.0, 1329581.9, 0.0
s83826, 0.0, 0.0, 0.0, 0.0, 135681.34, 0.0, 3038.565, 0.0, 15407.276, 186902.17, 0.0, 229096.67, 57913580.0, 0.0, 5674771.5, 0.0, 1489322.0, 0.0
s83828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19765026.0, 0.0, 471541.72, 0.0, 93549.19, 0.0
s83841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24625.24, 12079682.0, 0.0, 1592617.1, 0.0, 291796.22, 0.0
s83900, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1020.02527, 4859.5083, 0.0, 339243.9, 62924532.0, 0.0, 5859544.0, 0.0, 1544396.4, 0.0
s83902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 684170.06, 0.0, 26811.213, 0.0, 0.0, 0.0
s83903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67473.68, 0.0, 28399.373, 11125286.0, 0.0, 563358.7, 0.0, 216553.58, 0.0
s83906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 562.9536, 774.0612, 0.0, 8233.196, 42485724.0, 0.0, 2883916.8, 0.0, 659283.3, 0.0
