s41300, 3581988.8, 3301816.2, 7263178.5, 3104153.2, 4315167.0, 1392969.8, 1801397.2, 705940.9, 1124622.8, 723612.9, 3530954.2, 5084455.5, 1872747.2, 16377302.0, 1892996.8
s41400, 17502672.0, 3390043.5, 5587378.5, 2963137.8, 8146251.0, 2789347.2, 2723766.0, 1529966.5, 1793862.0, 1650555.8, 8333081.5, 11773645.0, 3736545.5, 41401070.0, 4236262.0
s41403, 20299.037, 118607.18, 344094.38, 7818.1206, 101249.555, 82183.914, 25238.342, 18203.865, 14181.226, 8123.256, 10610.254, 144152.92, 48985.035, 24399.09, 122167.05
s41406, 78.40101, 113471.51, 340414.53, 226943.02, 64613.516, 3998.4517, 22378.875, 666.4086, 3729.8127, 156.80202, 215.60278, 48158.465, 2293.2295, 0.0, 5919.2764
s41408, 669468.25, 1817460.1, 5003692.5, 1347590.0, 1685609.1, 266471.84, 468884.06, 140592.62, 231703.5, 141891.69, 982872.2, 2363164.8, 455441.75, 4187408.2, 478491.8
s41422, 560611.4, 1484829.8, 3638508.5, 1611581.9, 2048460.2, 287982.03, 519815.62, 131420.97, 284229.2, 125301.74, 848096.2, 3157585.2, 390419.16, 2812216.0, 469246.7
s41436, 773297.3, 136567.81, 126773.12, 97331.73, 583445.2, 196577.25, 143732.95, 115792.086, 105818.6, 121177.766, 833107.2, 1027056.4, 340146.88, 3621187.2, 342282.2
s41441, 1828124.5, 174927.7, 201089.9, 167656.73, 343492.6, 189043.12, 137889.66, 125600.35, 102170.76, 142780.95, 615840.8, 604660.5, 283158.6, 2050290.6, 296091.5
s41500, 8781635.0, 3999190.0, 7799743.5, 2959978.8, 5608841.5, 2165370.2, 2413526.0, 1189721.6, 1532249.0, 1320069.8, 5224662.0, 6218949.5, 2588019.2, 14963571.0, 2793478.2
s41516, 15444.917, 1734.218, 5202.6543, 3468.436, 0.0, 2175.3677, 0.0, 3974.5369, 0.0, 4102.6436, 8079.0977, 0.0, 3631.685, 0.0, 3868.0737
