s10600, 3727851.5, 0.0, 0.0, 0.0, 13211284.0, 0.0, 1604996.1, 0.0, 7835522.5, 8424904.0, 0.0, 4626621.0, 11893739.0, 0.0, 2259611.5, 0.0, 18965538.0, 0.0, 4078673.8
s10609, 10530.18, 0.0, 0.0, 0.0, 185712.27, 0.0, 16749.184, 0.0, 64386.656, 80328.76, 0.0, 85155.38, 413252.03, 0.0, 56572.027, 0.0, 934806.25, 0.0, 71826.52
s10614, 28207464.0, 0.0, 0.0, 0.0, 2106253.0, 0.0, 87460.984, 0.0, 428485.3, 969531.7, 0.0, 422609.06, 32527830.0, 0.0, 765302.06, 0.0, 9303251.0, 0.0, 270695.66
s10626, 27213312.0, 0.0, 0.0, 0.0, 16940566.0, 0.0, 862643.9, 0.0, 4139837.2, 7410718.5, 0.0, 3073673.8, 51028496.0, 0.0, 4490593.0, 0.0, 22892684.0, 0.0, 2234770.5
s10650, 18838032.0, 0.0, 0.0, 0.0, 6312808.5, 0.0, 258394.52, 0.0, 1310834.6, 2692671.5, 0.0, 1125572.1, 32115222.0, 0.0, 1886338.2, 0.0, 11302914.0, 0.0, 654306.4
s20700, 2022316.4, 0.0, 0.0, 0.0, 17265674.0, 0.0, 5146309.5, 0.0, 28139766.0, 9582862.0, 0.0, 4241805.0, 19907972.0, 0.0, 2703688.0, 0.0, 87543704.0, 0.0, 2406330.2
s20718, 176512.44, 0.0, 0.0, 0.0, 577664.5, 0.0, 157825.48, 0.0, 831612.7, 283847.78, 0.0, 121236.39, 936579.06, 0.0, 92823.31, 0.0, 2441661.2, 0.0, 76099.516
s20729, 0.0, 0.0, 0.0, 0.0, 1281123.2, 0.0, 352737.8, 0.0, 3492473.8, 912429.4, 0.0, 323733.4, 1303911.4, 0.0, 237161.72, 0.0, 4749299.0, 0.0, 178557.84
s20740, 49130.86, 0.0, 0.0, 0.0, 210415.97, 0.0, 57919.855, 0.0, 40594.027, 7335.2324, 0.0, 36759.95, 591865.7, 0.0, 22199.082, 0.0, 128533.92, 0.0, 29280.71
s20800, 138742.88, 0.0, 0.0, 0.0, 1574339.9, 0.0, 519438.28, 0.0, 1999461.8, 719975.56, 0.0, 321972.7, 1018169.5, 0.0, 263288.28, 0.0, 5150028.5, 0.0, 213964.05
s30900, 8847.426, 0.0, 0.0, 0.0, 1572262.4, 0.0, 107262.43, 0.0, 118333.45, 49806.77, 0.0, 1272986.8, 3663439.2, 0.0, 726765.44, 0.0, 16001363.0, 0.0, 29337.75
s30923, 0.0, 0.0, 0.0, 0.0, 405831.78, 0.0, 60257.62, 0.0, 188117.44, 70298.99, 0.0, 705612.44, 813713.3, 0.0, 392718.9, 0.0, 3090998.8, 0.0, 417543.25
s31000, 11829992.0, 0.0, 0.0, 0.0, 24174856.0, 0.0, 1524446.8, 0.0, 1576494.8, 178738.45, 0.0, 29529140.0, 25423502.0, 0.0, 11363448.0, 0.0, 23957374.0, 0.0, 148906.38
s31023, 35201.055, 0.0, 0.0, 0.0, 233281.2, 0.0, 13714.681, 0.0, 15327.204, 0.0, 0.0, 0.0, 0.0, 0.0, 164327.92, 0.0, 17591.309, 0.0, 633.4916
s31046, 259611.73, 0.0, 0.0, 0.0, 179929.97, 0.0, 10578.144, 0.0, 11821.885, 2.3487367e-07, 0.0, 529211.8, 339302.16, 0.0, 145507.84, 0.0, 59540.242, 0.0, 488.93628
s41100, 7296292.5, 0.0, 0.0, 0.0, 7396162.5, 0.0, 3614224.2, 0.0, 3025461.0, 11533591.0, 0.0, 6003695.0, 38836576.0, 0.0, 4430983.5, 0.0, 52349630.0, 0.0, 16833016.0
s41200, 875439.5, 0.0, 0.0, 0.0, 527239.3, 0.0, 273567.03, 0.0, 243571.47, 1246424.8, 0.0, 599845.2, 4428656.0, 0.0, 427122.94, 0.0, 4780186.0, 0.0, 1188253.0
s41300, 3037616.5, 0.0, 0.0, 0.0, 1781381.9, 0.0, 843712.94, 0.0, 798569.5, 4091919.5, 0.0, 2217435.8, 17989400.0, 0.0, 1917278.5, 0.0, 20657120.0, 0.0, 3478836.5
s41400, 2900642.0, 0.0, 0.0, 0.0, 6709624.5, 0.0, 2943084.5, 0.0, 2174512.8, 8330695.0, 0.0, 4257082.5, 35570668.0, 0.0, 3404179.2, 0.0, 33562264.0, 0.0, 15040614.0
s41403, 5912.972, 0.0, 0.0, 0.0, 100983.89, 0.0, 25408.162, 0.0, 7277.7, 4350.1787, 0.0, 59160.41, 24399.09, 0.0, 0.0, 0.0, 6789.595, 0.0, 48874.125
s41408, 653809.7, 0.0, 0.0, 0.0, 388346.28, 0.0, 216888.0, 0.0, 209174.6, 1399685.1, 0.0, 599355.4, 8506911.0, 0.0, 529944.56, 0.0, 6420307.0, 0.0, 904368.06
s41422, 1442705.0, 0.0, 0.0, 0.0, 441134.0, 0.0, 218706.33, 0.0, 206687.84, 1270791.5, 0.0, 561447.3, 14265019.0, 0.0, 576464.25, 0.0, 4135788.8, 0.0, 856567.5
s41436, 439666.06, 0.0, 0.0, 0.0, 625318.56, 0.0, 346625.8, 0.0, 322997.25, 1643901.4, 0.0, 747341.56, 6289342.5, 0.0, 603292.1, 0.0, 7589960.5, 0.0, 1456221.4
s41441, 399236.9, 0.0, 0.0, 0.0, 1187904.2, 0.0, 474608.72, 0.0, 361606.6, 1131153.0, 0.0, 643969.06, 2934685.0, 0.0, 466647.2, 0.0, 4794475.5, 0.0, 2766352.2
s41500, 4023636.8, 0.0, 0.0, 0.0, 3869867.2, 0.0, 1888229.2, 0.0, 1690902.0, 6743863.5, 0.0, 3416827.5, 17366238.0, 0.0, 2398043.5, 0.0, 28743014.0, 0.0, 8517614.0
s41516, 14636.022, 0.0, 0.0, 0.0, 30816.316, 0.0, 8860.569, 0.0, 9134.594, 19910.17, 0.0, 8942.715, 0.0, 0.0, 9513.357, 0.0, 22796.94, 0.0, 69405.48
s41539, 269920.97, 0.0, 0.0, 0.0, 72358.266, 0.0, 41910.836, 0.0, 43632.535, 289976.9, 0.0, 124118.555, 328516.72, 0.0, 102034.3, 0.0, 487684.44, 0.0, 164617.6
s41626, 21603270.0, 0.0, 0.0, 0.0, 2494535.0, 0.0, 173591.12, 0.0, 3542.676, 63768.17, 0.0, 1325777.0, 57114228.0, 0.0, 560123.0, 0.0, 6423727.0, 0.0, 2285026.0
s51600, 12105666.0, 0.0, 0.0, 0.0, 18816388.0, 0.0, 1892936.0, 0.0, 907451.25, 1832529.4, 0.0, 10239535.0, 50941860.0, 0.0, 4824754.5, 0.0, 29986010.0, 0.0, 24275466.0
s51610, 3179983.8, 0.0, 0.0, 0.0, 2373222.2, 0.0, 211665.98, 0.0, 4382.871, 78891.68, 0.0, 1531565.4, 7258132.0, 0.0, 592940.2, 0.0, 5150935.5, 0.0, 2826952.0
s51624, 1126635.5, 0.0, 0.0, 0.0, 498533.7, 0.0, 57139.27, 0.0, 1068.3242, 19229.836, 0.0, 392908.38, 6934778.5, 0.0, 141830.16, 0.0, 2374872.2, 0.0, 752139.4
s51625, 3374401.5, 0.0, 0.0, 0.0, 118930.36, 0.0, 7982.9966, 0.0, 162.9183, 2932.5293, 0.0, 83414.17, 8203263.0, 0.0, 28184.867, 0.0, 1030929.3, 0.0, 105082.305
s51627, 21988176.0, 0.0, 0.0, 0.0, 4361294.5, 0.0, 307976.8, 0.0, 7988.774, 116876.77, 0.0, 3163208.5, 61690616.0, 0.0, 1034178.3, 0.0, 13894784.0, 0.0, 4090423.2
s51700, 2448094.0, 0.0, 0.0, 0.0, 10480795.0, 0.0, 1140011.2, 0.0, 23749.117, 419222.8, 0.0, 6902130.0, 11458961.0, 0.0, 2865139.2, 0.0, 15776394.0, 0.0, 16114469.0
s51719, 774855.2, 0.0, 0.0, 0.0, 4301826.5, 0.0, 496441.16, 0.0, 10345.745, 180914.92, 0.0, 3511418.5, 8786672.0, 0.0, 1165824.1, 0.0, 9230408.0, 0.0, 6673005.5
s51724, 25793208.0, 0.0, 0.0, 0.0, 8792599.0, 0.0, 673818.4, 0.0, 13809.845, 247525.11, 0.0, 5943071.0, 99973470.0, 0.0, 2056844.5, 0.0, 19736124.0, 0.0, 9047186.0
s51727, 2808992.8, 0.0, 0.0, 0.0, 1151997.0, 0.0, 77325.82, 0.0, 1578.078, 28405.404, 0.0, 709076.6, 15540575.0, 0.0, 246556.66, 0.0, 4979733.5, 0.0, 1017860.3
s51800, 6562330.5, 0.0, 0.0, 0.0, 12539009.0, 0.0, 1686250.9, 0.0, 34919.89, 612615.3, 0.0, 8148428.5, 22587200.0, 0.0, 4252272.5, 0.0, 28771406.0, 0.0, 22573518.0
s51817, 1228486.8, 0.0, 0.0, 0.0, 4349729.5, 0.0, 726324.25, 0.0, 15430.61, 273976.0, 0.0, 3034946.0, 4464504.0, 0.0, 1710104.2, 0.0, 9221780.0, 0.0, 9960723.0
s51821, 906971.5, 0.0, 0.0, 0.0, 1715105.9, 0.0, 131516.84, 0.0, 2789.662, 48312.31, 0.0, 963433.25, 1722658.0, 0.0, 341204.75, 0.0, 2100736.2, 0.0, 1799332.1
s51832, 172057.44, 0.0, 0.0, 0.0, 1627615.1, 0.0, 206303.52, 0.0, 4397.6006, 77650.414, 0.0, 880020.8, 565085.75, 0.0, 492402.2, 0.0, 2731846.8, 0.0, 2836452.5
s51849, 48769344.0, 0.0, 0.0, 0.0, 3580406.2, 0.0, 259374.72, 0.0, 44925.473, 352478.75, 0.0, 2906287.8, 124914700.0, 0.0, 930036.9, 0.0, 17418852.0, 0.0, 3404332.2
s51900, 6989564.5, 0.0, 0.0, 0.0, 17939920.0, 0.0, 1972733.6, 0.0, 56196.953, 779303.0, 0.0, 10150136.0, 11648473.0, 0.0, 4312150.5, 0.0, 8369670.0, 0.0, 28658496.0
s51915, 5838898.0, 0.0, 0.0, 0.0, 7528452.5, 0.0, 610848.2, 0.0, 17050.535, 254132.28, 0.0, 4685240.5, 8244471.5, 0.0, 1603663.6, 0.0, 3694091.0, 0.0, 8346160.5
s51933, 636121.06, 0.0, 0.0, 0.0, 1338722.9, 0.0, 118158.24, 0.0, 5548.4067, 60570.35, 0.0, 852088.25, 551773.9, 0.0, 286060.5, 0.0, 326821.8, 0.0, 1695140.4
s52000, 535749.8, 0.0, 0.0, 0.0, 2629287.2, 0.0, 566137.8, 0.0, 11778.521, 207674.2, 0.0, 1851510.6, 2623787.5, 0.0, 1308081.9, 0.0, 3403625.5, 0.0, 7705273.0
s52004, 10625735.0, 0.0, 0.0, 0.0, 3692524.2, 0.0, 246484.08, 0.0, 5144.345, 92598.21, 0.0, 2290614.0, 24192588.0, 0.0, 820151.8, 0.0, 6590131.5, 0.0, 3318102.8
s52017, 1715741.1, 0.0, 0.0, 0.0, 1208280.1, 0.0, 173268.47, 0.0, 3536.0913, 63008.13, 0.0, 935407.56, 5838928.5, 0.0, 451326.0, 0.0, 2071898.8, 0.0, 2280779.0
s52021, 87497096.0, 0.0, 0.0, 0.0, 16074832.0, 0.0, 1397107.1, 0.0, 61424.91, 587970.94, 0.0, 9987772.0, 147668370.0, 0.0, 3879713.0, 0.0, 34714796.0, 0.0, 18837320.0
s52035, 5271644.5, 0.0, 0.0, 0.0, 2823739.5, 0.0, 248204.98, 0.0, 5068.8516, 88371.16, 0.0, 1840025.2, 7103493.5, 0.0, 682224.3, 0.0, 3044504.5, 0.0, 3269409.2
s52100, 15592190.0, 0.0, 0.0, 0.0, 25221336.0, 0.0, 3309424.2, 0.0, 70778.12, 1230284.2, 0.0, 15160512.0, 23183950.0, 0.0, 7020748.0, 0.0, 13633846.0, 0.0, 49673620.0
s52101, 1559657.4, 0.0, 0.0, 0.0, 2356161.0, 0.0, 222655.78, 0.0, 4543.9956, 81791.92, 0.0, 1447820.5, 1423079.0, 0.0, 504513.22, 0.0, 1250033.4, 0.0, 2950903.8
s52104, 5051254.5, 0.0, 0.0, 0.0, 3238950.0, 0.0, 236770.25, 0.0, 4832.046, 85920.79, 0.0, 1679746.4, 10529253.0, 0.0, 692945.8, 0.0, 2001699.2, 0.0, 3211041.0
s52121, 21668710.0, 0.0, 0.0, 0.0, 5354058.0, 0.0, 388208.8, 0.0, 8166.1313, 145768.94, 0.0, 3477330.2, 37266864.0, 0.0, 1322145.1, 0.0, 7161930.0, 0.0, 5558745.5
s52135, 3112358.0, 0.0, 0.0, 0.0, 1296920.5, 0.0, 124575.51, 0.0, 2742.5886, 46646.54, 0.0, 625623.44, 6663119.0, 0.0, 326348.4, 0.0, 2905468.8, 0.0, 1768969.8
s52145, 204351.8, 0.0, 0.0, 0.0, 721416.3, 0.0, 48423.832, 0.0, 988.2415, 17788.348, 0.0, 152172.52, 220334.48, 0.0, 170965.78, 0.0, 64117.22, 0.0, 637415.75
s52200, 19310802.0, 0.0, 0.0, 0.0, 8824710.0, 0.0, 825730.5, 0.0, 17051.822, 305906.78, 0.0, 5932530.0, 61995268.0, 0.0, 2331455.8, 0.0, 20856816.0, 0.0, 11010152.0
s52221, 31448128.0, 0.0, 0.0, 0.0, 18338010.0, 0.0, 1555460.5, 0.0, 32259.91, 571203.1, 0.0, 10918390.0, 46880724.0, 0.0, 4297304.5, 0.0, 19692880.0, 0.0, 20807642.0
s52249, 40585576.0, 0.0, 0.0, 0.0, 8203868.5, 0.0, 582354.9, 0.0, 15269.39, 230499.88, 0.0, 5779285.5, 166230960.0, 0.0, 1829174.5, 0.0, 21157026.0, 0.0, 7627077.0
s52300, 6220649.0, 0.0, 0.0, 0.0, 30165148.0, 0.0, 3974775.5, 0.0, 83181.266, 1468216.5, 0.0, 20929158.0, 35077916.0, 0.0, 9521005.0, 0.0, 40432590.0, 0.0, 54774516.0
s52301, 3501297.2, 0.0, 0.0, 0.0, 5024689.5, 0.0, 445332.44, 0.0, 9373.142, 164946.47, 0.0, 3048428.2, 4715685.0, 0.0, 1216236.8, 0.0, 2757334.0, 0.0, 6175797.5
s52304, 4552973.5, 0.0, 0.0, 0.0, 5602913.5, 0.0, 490319.62, 0.0, 10589.614, 184839.89, 0.0, 3144073.2, 14900323.0, 0.0, 1357306.9, 0.0, 6092178.0, 0.0, 6830301.0
s52309, 13268480.0, 0.0, 0.0, 0.0, 8004303.0, 0.0, 580245.1, 0.0, 11841.737, 211791.05, 0.0, 5067500.0, 29509598.0, 0.0, 1901444.2, 0.0, 9190662.0, 0.0, 7637920.5
s52319, 388779.38, 0.0, 0.0, 0.0, 1697264.9, 0.0, 151032.22, 0.0, 3312.6965, 57458.09, 0.0, 811637.8, 2718329.2, 0.0, 334164.1, 0.0, 1480852.9, 0.0, 2136689.2
s52400, 6929315.5, 0.0, 0.0, 0.0, 24364228.0, 0.0, 3425245.2, 0.0, 71468.79, 1257032.2, 0.0, 16831730.0, 22520920.0, 0.0, 8149390.0, 0.0, 26774084.0, 0.0, 46619476.0
s52401, 1611837.6, 0.0, 0.0, 0.0, 2136705.2, 0.0, 254466.7, 0.0, 5295.647, 95321.64, 0.0, 1298828.0, 2432995.2, 0.0, 662224.0, 0.0, 940463.0, 0.0, 3457224.5
s52420, 1001009.75, 0.0, 0.0, 0.0, 1436283.1, 0.0, 137822.48, 0.0, 2812.7039, 50628.668, 0.0, 1171318.1, 1223974.6, 0.0, 321509.7, 0.0, 540339.7, 0.0, 1814193.9
s52448, 880071.75, 0.0, 0.0, 0.0, 2230872.8, 0.0, 267534.8, 0.0, 5459.8936, 98278.086, 0.0, 1440925.2, 851970.75, 0.0, 546920.44, 0.0, 958501.75, 0.0, 3531633.8
s52500, 6413863.5, 0.0, 0.0, 0.0, 17249206.0, 0.0, 2179277.2, 0.0, 45923.05, 799566.8, 0.0, 10255131.0, 10685007.0, 0.0, 4758154.0, 0.0, 10539534.0, 0.0, 30161484.0
s52520, 2354937.5, 0.0, 0.0, 0.0, 5438685.5, 0.0, 495103.72, 0.0, 10104.157, 180741.02, 0.0, 3246037.2, 3376766.8, 0.0, 1140287.0, 0.0, 2581235.0, 0.0, 6517181.5
s52531, 1350390.4, 0.0, 0.0, 0.0, 1456029.2, 0.0, 103123.414, 0.0, 2104.5593, 37882.07, 0.0, 1021215.06, 2580328.8, 0.0, 299805.53, 0.0, 507984.5, 0.0, 1407533.8
s52545, 807661.9, 0.0, 0.0, 0.0, 1191549.6, 0.0, 93948.16, 0.0, 1972.8053, 34511.57, 0.0, 898483.75, 137680.36, 0.0, 230324.9, 0.0, 467893.3, 0.0, 1302530.9
s52600, 4926833.0, 0.0, 0.0, 0.0, 17308014.0, 0.0, 2492374.8, 0.0, 51968.008, 924592.9, 0.0, 12458603.0, 18425562.0, 0.0, 5786558.0, 0.0, 25611966.0, 0.0, 34341684.0
s52615, 2827997.5, 0.0, 0.0, 0.0, 1464061.6, 0.0, 106900.32, 0.0, 2181.6392, 39269.504, 0.0, 917404.5, 8502473.0, 0.0, 345373.72, 0.0, 3835785.0, 0.0, 1407157.2
s52617, 0.0, 0.0, 0.0, 0.0, 649759.25, 0.0, 163720.8, 0.0, 3599.3938, 61753.56, 0.0, 246450.72, 185973.19, 0.0, 356050.84, 0.0, 185496.06, 0.0, 2321609.0
s52632, 480069.88, 0.0, 0.0, 0.0, 1109023.6, 0.0, 103987.39, 0.0, 2250.9612, 40517.305, 0.0, 667566.5, 930198.56, 0.0, 308592.28, 0.0, 1097085.2, 0.0, 1451870.0
s52635, 3586785.5, 0.0, 0.0, 0.0, 7701909.0, 0.0, 1289857.5, 0.0, 26667.0, 472732.62, 0.0, 5382977.5, 10021330.0, 0.0, 3150744.2, 0.0, 8564417.0, 0.0, 17244164.0
s52649, 2337813.2, 0.0, 0.0, 0.0, 285331.0, 0.0, 27730.584, 0.0, 5183.8013, 40155.082, 0.0, 317154.2, 3258682.5, 0.0, 78043.516, 0.0, 643313.44, 0.0, 363873.1
s52700, 3064501.5, 0.0, 0.0, 0.0, 11550168.0, 0.0, 1569447.0, 0.0, 32956.543, 581659.94, 0.0, 7659350.0, 18496084.0, 0.0, 3875476.2, 0.0, 24987486.0, 0.0, 21378342.0
s52709, 28284378.0, 0.0, 0.0, 0.0, 26143808.0, 0.0, 2864305.8, 0.0, 82630.734, 1115081.1, 0.0, 18217048.0, 82515710.0, 0.0, 7505444.0, 0.0, 37764176.0, 0.0, 38653720.0
s52714, 22641800.0, 0.0, 0.0, 0.0, 2490267.5, 0.0, 173867.95, 0.0, 9294.361, 76493.125, 0.0, 1498055.9, 38451876.0, 0.0, 500743.62, 0.0, 7419469.0, 0.0, 2276812.0
s52724, 1443383.6, 0.0, 0.0, 0.0, 4459661.0, 0.0, 400666.6, 0.0, 8522.81, 150803.53, 0.0, 2292819.5, 9106753.0, 0.0, 1147141.2, 0.0, 12357646.0, 0.0, 5497212.5
s52727, 9317412.0, 0.0, 0.0, 0.0, 3893152.0, 0.0, 273193.7, 0.0, 24725.176, 144691.67, 0.0, 2454316.8, 35771824.0, 0.0, 842210.6, 0.0, 9191066.0, 0.0, 3672267.5
s52800, 2660244.8, 0.0, 0.0, 0.0, 6199055.0, 0.0, 576879.7, 0.0, 12131.459, 215750.08, 0.0, 2848806.2, 6972633.5, 0.0, 1480077.6, 0.0, 6924882.5, 0.0, 8883175.0
s52815, 953079.0, 0.0, 0.0, 0.0, 2329658.5, 0.0, 165510.39, 0.0, 3377.763, 60799.734, 0.0, 1198865.5, 1419603.8, 0.0, 557557.25, 0.0, 970874.94, 0.0, 2178657.2
s62900, 96904.34, 0.0, 0.0, 0.0, 939436.8, 0.0, 281277.12, 0.0, 221026.58, 2232116.8, 0.0, 1436066.9, 1628231.8, 0.0, 847864.8, 0.0, 16010485.0, 0.0, 1531948.4
s62907, 0.0, 0.0, 0.0, 0.0, 160834.06, 0.0, 50178.08, 0.0, 38658.207, 169826.67, 0.0, 110591.89, 240287.5, 0.0, 133340.3, 0.0, 1109659.4, 0.0, 259015.44
s62930, 19545.283, 0.0, 0.0, 0.0, 429231.9, 0.0, 125601.61, 0.0, 92588.47, 820633.44, 0.0, 510352.78, 810709.7, 0.0, 374748.16, 0.0, 4339285.0, 0.0, 725443.25
s62944, 473263.06, 0.0, 0.0, 0.0, 2645254.8, 0.0, 828512.75, 0.0, 632467.3, 5237659.5, 0.0, 3623049.8, 4699677.5, 0.0, 2187047.2, 0.0, 22766238.0, 0.0, 4338978.0
s63000, 171326.42, 0.0, 0.0, 0.0, 6434514.0, 0.0, 1998429.9, 0.0, 1527283.9, 10333865.0, 0.0, 7138860.0, 7353581.0, 0.0, 4861808.0, 0.0, 60861412.0, 0.0, 10371601.0
s63023, 205252.78, 0.0, 0.0, 0.0, 4599563.5, 0.0, 1411874.8, 0.0, 1057968.5, 6981438.0, 0.0, 4952154.5, 8181471.0, 0.0, 3219360.5, 0.0, 62010864.0, 0.0, 7236542.5
s63038, 28628.307, 0.0, 0.0, 0.0, 1078862.9, 0.0, 337144.66, 0.0, 260083.02, 2296178.2, 0.0, 1466888.2, 2505138.0, 0.0, 1256919.0, 0.0, 12400704.0, 0.0, 1743519.5
s63044, 0.0, 0.0, 0.0, 0.0, 11929.122, 0.0, 2346.9927, 0.0, 964.4508, 16415.178, 0.0, 5241.0503, 40866.395, 0.0, 0.0, 0.0, 0.0, 0.0, 4161.8135
s63100, 82298.25, 0.0, 0.0, 0.0, 867986.94, 0.0, 249317.44, 0.0, 177899.31, 2459019.2, 0.0, 1471882.4, 1988814.2, 0.0, 873439.5, 0.0, 15124764.0, 0.0, 1162676.0
s63123, 0.0, 0.0, 0.0, 0.0, 55792.9, 0.0, 17435.281, 0.0, 13241.527, 3261.4578, 0.0, 18377.998, 0.0, 0.0, 19019.34, 0.0, 19939.2, 0.0, 90165.305
s63144, 0.0, 0.0, 0.0, 0.0, 65192.062, 0.0, 12557.621, 0.0, 4898.923, 7109.1, 0.0, 20861.629, 49061.22, 0.0, 48585.113, 0.0, 59984.547, 0.0, 19803.936
s63200, 0.0, 0.0, 0.0, 0.0, 682947.4, 0.0, 211956.89, 0.0, 164214.88, 2332191.0, 0.0, 1218306.8, 496408.6, 0.0, 716453.9, 0.0, 5637086.5, 0.0, 1105852.0
s63244, 0.0, 0.0, 0.0, 0.0, 50112.383, 0.0, 12686.62, 0.0, 7964.8823, 8213.718, 0.0, 4106.859, 4863.2886, 0.0, 0.0, 0.0, 19236.463, 0.0, 48433.754
s63349, 2200668.8, 0.0, 0.0, 0.0, 572444.75, 0.0, 109298.13, 0.0, 149708.5, 997229.44, 0.0, 2017042.0, 2534036.8, 0.0, 421051.4, 0.0, 889917.8, 0.0, 1401932.1
s73300, 510883.6, 0.0, 0.0, 0.0, 3491601.0, 0.0, 667845.0, 0.0, 900889.0, 2446965.8, 0.0, 2290631.0, 1359614.8, 0.0, 1534144.8, 0.0, 5929178.0, 0.0, 8699604.0
s73312, 152271.36, 0.0, 0.0, 0.0, 1036257.0, 0.0, 206512.34, 0.0, 285472.94, 846480.4, 0.0, 529831.6, 203099.0, 0.0, 477696.56, 0.0, 1127782.4, 0.0, 2698445.2
s73333, 4156944.0, 0.0, 0.0, 0.0, 2707480.5, 0.0, 507056.66, 0.0, 690288.75, 3872037.2, 0.0, 5994425.0, 5415674.0, 0.0, 1707718.1, 0.0, 3959759.5, 0.0, 6558313.0
s73400, 2330528.2, 0.0, 0.0, 0.0, 10617817.0, 0.0, 2074755.4, 0.0, 2781320.5, 10174583.0, 0.0, 11294740.0, 12043425.0, 0.0, 5252333.0, 0.0, 54424704.0, 0.0, 26887672.0
s73443, 0.0, 0.0, 0.0, 0.0, 267925.4, 0.0, 52054.082, 0.0, 64988.652, 161913.1, 0.0, 103249.81, 9697.761, 0.0, 94112.35, 0.0, 120052.836, 0.0, 677590.44
s73444, 0.0, 0.0, 0.0, 0.0, 61986.215, 0.0, 12043.036, 0.0, 15506.24, 23910.178, 0.0, 19581.473, 0.0, 0.0, 26807.4, 0.0, 32291.432, 0.0, 154434.22
s73447, 555970.75, 0.0, 0.0, 0.0, 956644.2, 0.0, 194737.05, 0.0, 262358.72, 1124218.4, 0.0, 1287043.1, 2136967.5, 0.0, 514277.88, 0.0, 5478777.5, 0.0, 2498654.0
s73500, 579631.94, 0.0, 0.0, 0.0, 3227298.8, 0.0, 626434.94, 0.0, 834706.4, 3097308.8, 0.0, 2602825.0, 2279305.8, 0.0, 1530750.9, 0.0, 5740665.5, 0.0, 8247394.0
s73512, 1083718.6, 0.0, 0.0, 0.0, 3126918.2, 0.0, 607182.44, 0.0, 829696.94, 3030825.2, 0.0, 3289924.0, 2240393.8, 0.0, 1546035.2, 0.0, 7365242.5, 0.0, 7825380.5
s73533, 6288158.0, 0.0, 0.0, 0.0, 3731622.2, 0.0, 725000.94, 0.0, 990444.4, 5349219.0, 0.0, 8560422.0, 11443687.0, 0.0, 2347231.5, 0.0, 8320229.0, 0.0, 9297071.0
s73549, 48073720.0, 0.0, 0.0, 0.0, 13411170.0, 0.0, 2600147.5, 0.0, 3590365.2, 23910926.0, 0.0, 48001470.0, 34415540.0, 0.0, 10693649.0, 0.0, 17670820.0, 0.0, 33343584.0
s83600, 2259379.8, 0.0, 0.0, 0.0, 1558228.6, 0.0, 259704.77, 0.0, 61107.004, 84022.13, 0.0, 893689.94, 5911698.5, 0.0, 1369161.2, 0.0, 3001133.5, 0.0, 30553.502
s83700, 14489167.0, 0.0, 0.0, 0.0, 20134838.0, 0.0, 3403617.8, 0.0, 857402.5, 1444962.9, 0.0, 11456022.0, 46184010.0, 0.0, 20580010.0, 0.0, 62549628.0, 0.0, 698224.94
